"","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","word"
"4823",FALSE,0,NA,2017-12-15 17:38:46,FALSE,NA,"941724224988876800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alpha1malegroom",279,TRUE,FALSE,NA,NA,"fur"
"4824",FALSE,0,NA,2017-12-15 17:38:46,FALSE,NA,"941724224988876800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alpha1malegroom",279,TRUE,FALSE,NA,NA,"challenge"
"4825",FALSE,0,NA,2017-12-15 17:38:46,FALSE,NA,"941724224988876800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alpha1malegroom",279,TRUE,FALSE,NA,NA,"unzip"
"4826",FALSE,0,NA,2017-12-15 17:38:46,FALSE,NA,"941724224988876800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alpha1malegroom",279,TRUE,FALSE,NA,NA,"cruelty"
"4827",FALSE,0,NA,2017-12-15 17:38:46,FALSE,NA,"941724224988876800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alpha1malegroom",279,TRUE,FALSE,NA,NA,"canadagooseinc"
"4828",FALSE,0,NA,2017-12-15 17:38:46,FALSE,NA,"941724224988876800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alpha1malegroom",279,TRUE,FALSE,NA,NA,"canadagoose"
"4829",FALSE,0,NA,2017-12-15 17:38:46,FALSE,NA,"941724224988876800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alpha1malegroom",279,TRUE,FALSE,NA,NA,"kills"
"4830",FALSE,0,NA,2017-12-15 17:38:44,FALSE,NA,"941724217556418560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMalegrooming",279,TRUE,FALSE,NA,NA,"rt"
"4831",FALSE,0,NA,2017-12-15 17:38:44,FALSE,NA,"941724217556418560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMalegrooming",279,TRUE,FALSE,NA,NA,"protect_wldlife"
"4832",FALSE,0,NA,2017-12-15 17:38:44,FALSE,NA,"941724217556418560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMalegrooming",279,TRUE,FALSE,NA,NA,"furfreefriday"
"4833",FALSE,0,NA,2017-12-15 17:38:44,FALSE,NA,"941724217556418560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMalegrooming",279,TRUE,FALSE,NA,NA,"peta's"
"4834",FALSE,0,NA,2017-12-15 17:38:44,FALSE,NA,"941724217556418560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMalegrooming",279,TRUE,FALSE,NA,NA,"fur"
"4835",FALSE,0,NA,2017-12-15 17:38:44,FALSE,NA,"941724217556418560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMalegrooming",279,TRUE,FALSE,NA,NA,"challenge"
"4836",FALSE,0,NA,2017-12-15 17:38:44,FALSE,NA,"941724217556418560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMalegrooming",279,TRUE,FALSE,NA,NA,"unzip"
"4837",FALSE,0,NA,2017-12-15 17:38:44,FALSE,NA,"941724217556418560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMalegrooming",279,TRUE,FALSE,NA,NA,"cruelty"
"4838",FALSE,0,NA,2017-12-15 17:38:44,FALSE,NA,"941724217556418560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMalegrooming",279,TRUE,FALSE,NA,NA,"canadagooseinc"
"4839",FALSE,0,NA,2017-12-15 17:38:44,FALSE,NA,"941724217556418560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMalegrooming",279,TRUE,FALSE,NA,NA,"canadagoose"
"4840",FALSE,0,NA,2017-12-15 17:38:44,FALSE,NA,"941724217556418560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AMalegrooming",279,TRUE,FALSE,NA,NA,"kills"
"4841",FALSE,0,NA,2017-12-15 17:38:37,FALSE,NA,"941724186422243328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","7TariqM",279,TRUE,FALSE,NA,NA,"rt"
"4842",FALSE,0,NA,2017-12-15 17:38:37,FALSE,NA,"941724186422243328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","7TariqM",279,TRUE,FALSE,NA,NA,"protect_wldlife"
"4843",FALSE,0,NA,2017-12-15 17:38:37,FALSE,NA,"941724186422243328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","7TariqM",279,TRUE,FALSE,NA,NA,"furfreefriday"
"4844",FALSE,0,NA,2017-12-15 17:38:37,FALSE,NA,"941724186422243328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","7TariqM",279,TRUE,FALSE,NA,NA,"peta's"
"4845",FALSE,0,NA,2017-12-15 17:38:37,FALSE,NA,"941724186422243328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","7TariqM",279,TRUE,FALSE,NA,NA,"fur"
"4846",FALSE,0,NA,2017-12-15 17:38:37,FALSE,NA,"941724186422243328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","7TariqM",279,TRUE,FALSE,NA,NA,"challenge"
"4847",FALSE,0,NA,2017-12-15 17:38:37,FALSE,NA,"941724186422243328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","7TariqM",279,TRUE,FALSE,NA,NA,"unzip"
"4848",FALSE,0,NA,2017-12-15 17:38:37,FALSE,NA,"941724186422243328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","7TariqM",279,TRUE,FALSE,NA,NA,"cruelty"
"4849",FALSE,0,NA,2017-12-15 17:38:37,FALSE,NA,"941724186422243328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","7TariqM",279,TRUE,FALSE,NA,NA,"canadagooseinc"
"4850",FALSE,0,NA,2017-12-15 17:38:37,FALSE,NA,"941724186422243328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","7TariqM",279,TRUE,FALSE,NA,NA,"canadagoose"
"4851",FALSE,0,NA,2017-12-15 17:38:37,FALSE,NA,"941724186422243328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","7TariqM",279,TRUE,FALSE,NA,NA,"kills"
"4852",FALSE,0,NA,2017-12-15 17:38:35,FALSE,NA,"941724178847330304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ttm0710",279,TRUE,FALSE,NA,NA,"rt"
"4853",FALSE,0,NA,2017-12-15 17:38:35,FALSE,NA,"941724178847330304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ttm0710",279,TRUE,FALSE,NA,NA,"protect_wldlife"
"4854",FALSE,0,NA,2017-12-15 17:38:35,FALSE,NA,"941724178847330304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ttm0710",279,TRUE,FALSE,NA,NA,"furfreefriday"
"4855",FALSE,0,NA,2017-12-15 17:38:35,FALSE,NA,"941724178847330304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ttm0710",279,TRUE,FALSE,NA,NA,"peta's"
"4856",FALSE,0,NA,2017-12-15 17:38:35,FALSE,NA,"941724178847330304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ttm0710",279,TRUE,FALSE,NA,NA,"fur"
"4857",FALSE,0,NA,2017-12-15 17:38:35,FALSE,NA,"941724178847330304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ttm0710",279,TRUE,FALSE,NA,NA,"challenge"
"4858",FALSE,0,NA,2017-12-15 17:38:35,FALSE,NA,"941724178847330304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ttm0710",279,TRUE,FALSE,NA,NA,"unzip"
"4859",FALSE,0,NA,2017-12-15 17:38:35,FALSE,NA,"941724178847330304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ttm0710",279,TRUE,FALSE,NA,NA,"cruelty"
"4860",FALSE,0,NA,2017-12-15 17:38:35,FALSE,NA,"941724178847330304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ttm0710",279,TRUE,FALSE,NA,NA,"canadagooseinc"
"4861",FALSE,0,NA,2017-12-15 17:38:35,FALSE,NA,"941724178847330304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ttm0710",279,TRUE,FALSE,NA,NA,"canadagoose"
"4862",FALSE,0,NA,2017-12-15 17:38:35,FALSE,NA,"941724178847330304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ttm0710",279,TRUE,FALSE,NA,NA,"kills"
"4863",FALSE,0,NA,2017-12-15 17:38:35,FALSE,NA,"941724178251730945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jedidyke",279,TRUE,FALSE,NA,NA,"rt"
"4864",FALSE,0,NA,2017-12-15 17:38:35,FALSE,NA,"941724178251730945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jedidyke",279,TRUE,FALSE,NA,NA,"protect_wldlife"
"4865",FALSE,0,NA,2017-12-15 17:38:35,FALSE,NA,"941724178251730945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jedidyke",279,TRUE,FALSE,NA,NA,"furfreefriday"
"4866",FALSE,0,NA,2017-12-15 17:38:35,FALSE,NA,"941724178251730945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jedidyke",279,TRUE,FALSE,NA,NA,"peta's"
"4867",FALSE,0,NA,2017-12-15 17:38:35,FALSE,NA,"941724178251730945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jedidyke",279,TRUE,FALSE,NA,NA,"fur"
"4868",FALSE,0,NA,2017-12-15 17:38:35,FALSE,NA,"941724178251730945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jedidyke",279,TRUE,FALSE,NA,NA,"challenge"
"4869",FALSE,0,NA,2017-12-15 17:38:35,FALSE,NA,"941724178251730945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jedidyke",279,TRUE,FALSE,NA,NA,"unzip"
"4870",FALSE,0,NA,2017-12-15 17:38:35,FALSE,NA,"941724178251730945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jedidyke",279,TRUE,FALSE,NA,NA,"cruelty"
"4871",FALSE,0,NA,2017-12-15 17:38:35,FALSE,NA,"941724178251730945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jedidyke",279,TRUE,FALSE,NA,NA,"canadagooseinc"
"4872",FALSE,0,NA,2017-12-15 17:38:35,FALSE,NA,"941724178251730945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jedidyke",279,TRUE,FALSE,NA,NA,"canadagoose"
"4873",FALSE,0,NA,2017-12-15 17:38:35,FALSE,NA,"941724178251730945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jedidyke",279,TRUE,FALSE,NA,NA,"kills"
"4874",FALSE,0,NA,2017-12-15 17:37:50,FALSE,NA,"941723991521275905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClairePETIT15",279,TRUE,FALSE,NA,NA,"rt"
"4875",FALSE,0,NA,2017-12-15 17:37:50,FALSE,NA,"941723991521275905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClairePETIT15",279,TRUE,FALSE,NA,NA,"protect_wldlife"
"4876",FALSE,0,NA,2017-12-15 17:37:50,FALSE,NA,"941723991521275905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClairePETIT15",279,TRUE,FALSE,NA,NA,"furfreefriday"
"4877",FALSE,0,NA,2017-12-15 17:37:50,FALSE,NA,"941723991521275905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClairePETIT15",279,TRUE,FALSE,NA,NA,"peta's"
"4878",FALSE,0,NA,2017-12-15 17:37:50,FALSE,NA,"941723991521275905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClairePETIT15",279,TRUE,FALSE,NA,NA,"fur"
"4879",FALSE,0,NA,2017-12-15 17:37:50,FALSE,NA,"941723991521275905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClairePETIT15",279,TRUE,FALSE,NA,NA,"challenge"
"4880",FALSE,0,NA,2017-12-15 17:37:50,FALSE,NA,"941723991521275905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClairePETIT15",279,TRUE,FALSE,NA,NA,"unzip"
"4881",FALSE,0,NA,2017-12-15 17:37:50,FALSE,NA,"941723991521275905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClairePETIT15",279,TRUE,FALSE,NA,NA,"cruelty"
"4882",FALSE,0,NA,2017-12-15 17:37:50,FALSE,NA,"941723991521275905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClairePETIT15",279,TRUE,FALSE,NA,NA,"canadagooseinc"
"4883",FALSE,0,NA,2017-12-15 17:37:50,FALSE,NA,"941723991521275905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClairePETIT15",279,TRUE,FALSE,NA,NA,"canadagoose"
"4884",FALSE,0,NA,2017-12-15 17:37:50,FALSE,NA,"941723991521275905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClairePETIT15",279,TRUE,FALSE,NA,NA,"kills"
"4885",FALSE,0,NA,2017-12-15 17:37:25,FALSE,NA,"941723885422153728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chrissy6284",279,TRUE,FALSE,NA,NA,"rt"
"4886",FALSE,0,NA,2017-12-15 17:37:25,FALSE,NA,"941723885422153728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chrissy6284",279,TRUE,FALSE,NA,NA,"protect_wldlife"
"4887",FALSE,0,NA,2017-12-15 17:37:25,FALSE,NA,"941723885422153728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chrissy6284",279,TRUE,FALSE,NA,NA,"furfreefriday"
"4888",FALSE,0,NA,2017-12-15 17:37:25,FALSE,NA,"941723885422153728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chrissy6284",279,TRUE,FALSE,NA,NA,"peta's"
"4889",FALSE,0,NA,2017-12-15 17:37:25,FALSE,NA,"941723885422153728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chrissy6284",279,TRUE,FALSE,NA,NA,"fur"
"4890",FALSE,0,NA,2017-12-15 17:37:25,FALSE,NA,"941723885422153728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chrissy6284",279,TRUE,FALSE,NA,NA,"challenge"
"4891",FALSE,0,NA,2017-12-15 17:37:25,FALSE,NA,"941723885422153728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chrissy6284",279,TRUE,FALSE,NA,NA,"unzip"
"4892",FALSE,0,NA,2017-12-15 17:37:25,FALSE,NA,"941723885422153728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chrissy6284",279,TRUE,FALSE,NA,NA,"cruelty"
"4893",FALSE,0,NA,2017-12-15 17:37:25,FALSE,NA,"941723885422153728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chrissy6284",279,TRUE,FALSE,NA,NA,"canadagooseinc"
"4894",FALSE,0,NA,2017-12-15 17:37:25,FALSE,NA,"941723885422153728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chrissy6284",279,TRUE,FALSE,NA,NA,"canadagoose"
"4895",FALSE,0,NA,2017-12-15 17:37:25,FALSE,NA,"941723885422153728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chrissy6284",279,TRUE,FALSE,NA,NA,"kills"
"4896",FALSE,0,NA,2017-12-15 17:36:48,FALSE,NA,"941723732120305664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pb611fbe",279,TRUE,FALSE,NA,NA,"rt"
"4897",FALSE,0,NA,2017-12-15 17:36:48,FALSE,NA,"941723732120305664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pb611fbe",279,TRUE,FALSE,NA,NA,"protect_wldlife"
"4898",FALSE,0,NA,2017-12-15 17:36:48,FALSE,NA,"941723732120305664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pb611fbe",279,TRUE,FALSE,NA,NA,"furfreefriday"
"4899",FALSE,0,NA,2017-12-15 17:36:48,FALSE,NA,"941723732120305664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pb611fbe",279,TRUE,FALSE,NA,NA,"peta's"
"4900",FALSE,0,NA,2017-12-15 17:36:48,FALSE,NA,"941723732120305664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pb611fbe",279,TRUE,FALSE,NA,NA,"fur"
"4901",FALSE,0,NA,2017-12-15 17:36:48,FALSE,NA,"941723732120305664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pb611fbe",279,TRUE,FALSE,NA,NA,"challenge"
"4902",FALSE,0,NA,2017-12-15 17:36:48,FALSE,NA,"941723732120305664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pb611fbe",279,TRUE,FALSE,NA,NA,"unzip"
"4903",FALSE,0,NA,2017-12-15 17:36:48,FALSE,NA,"941723732120305664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pb611fbe",279,TRUE,FALSE,NA,NA,"cruelty"
"4904",FALSE,0,NA,2017-12-15 17:36:48,FALSE,NA,"941723732120305664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pb611fbe",279,TRUE,FALSE,NA,NA,"canadagooseinc"
"4905",FALSE,0,NA,2017-12-15 17:36:48,FALSE,NA,"941723732120305664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pb611fbe",279,TRUE,FALSE,NA,NA,"canadagoose"
"4906",FALSE,0,NA,2017-12-15 17:36:48,FALSE,NA,"941723732120305664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pb611fbe",279,TRUE,FALSE,NA,NA,"kills"
"4907",FALSE,0,NA,2017-12-15 17:36:06,FALSE,NA,"941723553094930432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","grub_ro",279,TRUE,FALSE,NA,NA,"rt"
"4908",FALSE,0,NA,2017-12-15 17:36:06,FALSE,NA,"941723553094930432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","grub_ro",279,TRUE,FALSE,NA,NA,"protect_wldlife"
"4909",FALSE,0,NA,2017-12-15 17:36:06,FALSE,NA,"941723553094930432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","grub_ro",279,TRUE,FALSE,NA,NA,"furfreefriday"
"4910",FALSE,0,NA,2017-12-15 17:36:06,FALSE,NA,"941723553094930432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","grub_ro",279,TRUE,FALSE,NA,NA,"peta's"
"4911",FALSE,0,NA,2017-12-15 17:36:06,FALSE,NA,"941723553094930432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","grub_ro",279,TRUE,FALSE,NA,NA,"fur"
"4912",FALSE,0,NA,2017-12-15 17:36:06,FALSE,NA,"941723553094930432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","grub_ro",279,TRUE,FALSE,NA,NA,"challenge"
"4913",FALSE,0,NA,2017-12-15 17:36:06,FALSE,NA,"941723553094930432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","grub_ro",279,TRUE,FALSE,NA,NA,"unzip"
"4914",FALSE,0,NA,2017-12-15 17:36:06,FALSE,NA,"941723553094930432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","grub_ro",279,TRUE,FALSE,NA,NA,"cruelty"
"4915",FALSE,0,NA,2017-12-15 17:36:06,FALSE,NA,"941723553094930432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","grub_ro",279,TRUE,FALSE,NA,NA,"canadagooseinc"
"4916",FALSE,0,NA,2017-12-15 17:36:06,FALSE,NA,"941723553094930432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","grub_ro",279,TRUE,FALSE,NA,NA,"canadagoose"
"4917",FALSE,0,NA,2017-12-15 17:36:06,FALSE,NA,"941723553094930432",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","grub_ro",279,TRUE,FALSE,NA,NA,"kills"
"4918",FALSE,0,NA,2017-12-15 17:35:55,FALSE,NA,"941723507389497345",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ScrumtiousVal",279,TRUE,FALSE,NA,NA,"rt"
"4919",FALSE,0,NA,2017-12-15 17:35:55,FALSE,NA,"941723507389497345",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ScrumtiousVal",279,TRUE,FALSE,NA,NA,"protect_wldlife"
"4920",FALSE,0,NA,2017-12-15 17:35:55,FALSE,NA,"941723507389497345",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ScrumtiousVal",279,TRUE,FALSE,NA,NA,"furfreefriday"
"4921",FALSE,0,NA,2017-12-15 17:35:55,FALSE,NA,"941723507389497345",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ScrumtiousVal",279,TRUE,FALSE,NA,NA,"peta's"
"4922",FALSE,0,NA,2017-12-15 17:35:55,FALSE,NA,"941723507389497345",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ScrumtiousVal",279,TRUE,FALSE,NA,NA,"fur"
"4923",FALSE,0,NA,2017-12-15 17:35:55,FALSE,NA,"941723507389497345",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ScrumtiousVal",279,TRUE,FALSE,NA,NA,"challenge"
"4924",FALSE,0,NA,2017-12-15 17:35:55,FALSE,NA,"941723507389497345",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ScrumtiousVal",279,TRUE,FALSE,NA,NA,"unzip"
"4925",FALSE,0,NA,2017-12-15 17:35:55,FALSE,NA,"941723507389497345",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ScrumtiousVal",279,TRUE,FALSE,NA,NA,"cruelty"
"4926",FALSE,0,NA,2017-12-15 17:35:55,FALSE,NA,"941723507389497345",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ScrumtiousVal",279,TRUE,FALSE,NA,NA,"canadagooseinc"
"4927",FALSE,0,NA,2017-12-15 17:35:55,FALSE,NA,"941723507389497345",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ScrumtiousVal",279,TRUE,FALSE,NA,NA,"canadagoose"
"4928",FALSE,0,NA,2017-12-15 17:35:55,FALSE,NA,"941723507389497345",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ScrumtiousVal",279,TRUE,FALSE,NA,NA,"kills"
"4929",FALSE,0,NA,2017-12-15 17:35:15,FALSE,NA,"941723340518985730",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","robinson4206",2,TRUE,FALSE,NA,NA,"rt"
"4930",FALSE,0,NA,2017-12-15 17:35:15,FALSE,NA,"941723340518985730",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","robinson4206",2,TRUE,FALSE,NA,NA,"canadagooseinc"
"4931",FALSE,0,NA,2017-12-15 17:35:15,FALSE,NA,"941723340518985730",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","robinson4206",2,TRUE,FALSE,NA,NA,"holidays"
"4932",FALSE,0,NA,2017-12-15 17:35:15,FALSE,NA,"941723340518985730",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","robinson4206",2,TRUE,FALSE,NA,NA,"free"
"4933",FALSE,0,NA,2017-12-15 17:35:15,FALSE,NA,"941723340518985730",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","robinson4206",2,TRUE,FALSE,NA,NA,"express"
"4934",FALSE,0,NA,2017-12-15 17:35:15,FALSE,NA,"941723340518985730",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","robinson4206",2,TRUE,FALSE,NA,NA,"shipping"
"4935",FALSE,0,NA,2017-12-15 17:35:15,FALSE,NA,"941723340518985730",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","robinson4206",2,TRUE,FALSE,NA,NA,"free"
"4936",FALSE,0,NA,2017-12-15 17:35:15,FALSE,NA,"941723340518985730",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","robinson4206",2,TRUE,FALSE,NA,NA,"express"
"4937",FALSE,0,NA,2017-12-15 17:35:15,FALSE,NA,"941723340518985730",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","robinson4206",2,TRUE,FALSE,NA,NA,"shipping"
